word,n_morphemes,note,n_pref,n_root,n_suff,prs,zipf_freq
smokehouse,2,{(smoke)}{(house)},0,2,0,"0,2,0",2.43
smokeless,2,{(smoke)}>less>,0,1,1,"0,1,1",2.63
smoker,2,{(smoke)}>er>,0,1,1,"0,1,1",3.37
smokescreen,2,{(smoke)}{(screen)},0,2,0,"0,2,0",2.59
smokestack,2,{(smoke)}{(stack)},0,2,0,"0,2,0",2.2
smokier,3,{(smoke)}>y>>er>,0,1,2,"0,1,2",1.29
smokiest,3,{(smoke)}>y>>est>,0,1,2,"0,1,2",0.0
smokiness,3,{(smoke)}>y>>ness>,0,1,2,"0,1,2",1.79
smoky,2,{(smoke)}>y>,0,1,1,"0,1,1",3.33
smoldered,1,{(smolder)},0,1,0,"0,1,0",1.61
smoldering,1,{(smolder)},0,1,0,"0,1,0",2.75
smolders,1,{(smolder)},0,1,0,"0,1,0",1.65
smooch,1,{(smooch)},0,1,0,"0,1,0",2.49
smoocher,2,{(smooch)}>er>,0,1,1,"0,1,1",0.0
smoochier,3,{(smooch)}>y>>er>,0,1,2,"0,1,2",0.0
smoochy,2,{(smooch)}>y>,0,1,1,"0,1,1",1.65
smooth,1,{(smooth)},0,1,0,"0,1,0",4.4
smoothbore,2,{(smooth)}{(bore)},0,2,0,"0,2,0",1.73
smoother,2,{(smooth)}>er>,0,1,1,"0,1,1",3.35
smoothest,2,{(smooth)}>est>,0,1,1,"0,1,1",2.65
smoothie,2,{(smooth)}>y>,0,1,1,"0,1,1",3.25
smoothly,2,{(smooth)}>ly>,0,1,1,"0,1,1",3.68
smoothness,2,{(smooth)}>ness>,0,1,1,"0,1,1",2.85
smorgasbord,1,{(smorgasbord)},0,1,0,"0,1,0",2.42
smote,1,{(smote)},0,1,0,"0,1,0",2.3
smother,1,{(smother)},0,1,0,"0,1,0",2.85
smoulder,1,{(smoulder)},0,1,0,"0,1,0",1.73
smudge,1,{(smudge)},0,1,0,"0,1,0",2.81
smudged,1,{(smudge)},0,1,0,"0,1,0",2.57
smudgier,3,{(smudge)}>y>>er>,0,1,2,"0,1,2",0.0
smudgiest,3,{(smudge)}>y>>est>,0,1,2,"0,1,2",0.0
smudgy,2,{(smudge)}>y>,0,1,1,"0,1,1",1.79
smug,1,{(smug)},0,1,0,"0,1,0",3.31
smugger,2,{(smug)}>er>,0,1,1,"0,1,1",0.0
smuggest,2,{(smug)}>est>,0,1,1,"0,1,1",1.29
smuggle,1,{(smuggle)},0,1,0,"0,1,0",3.11
smuggled,1,{(smuggle)},0,1,0,"0,1,0",3.22
smuggler,2,{(smuggle)}>er>,0,1,1,"0,1,1",2.96
smugly,2,{(smug)}>ly>,0,1,1,"0,1,1",2.39
smugness,2,{(smug)}>ness>,0,1,1,"0,1,1",2.31
smut,1,{(smut)},0,1,0,"0,1,0",2.87
smutted,1,{(smut)},0,1,0,"0,1,0",0.0
smuttier,3,{(smut)}>y>>er>,0,1,2,"0,1,2",0.0
smuttiest,3,{(smut)}>y>>est>,0,1,2,"0,1,2",0.0
smuttily,3,{(smut)}>y>>ly>,0,1,2,"0,1,2",0.0
smuttiness,3,{(smut)}>y>>ness>,0,1,2,"0,1,2",0.0
smutty,2,{(smut)}>y>,0,1,1,"0,1,1",2.24
snack,1,{(snack)},0,1,0,"0,1,0",3.9
snaffle,1,{(snaffle)},0,1,0,"0,1,0",1.96
snaffled,1,{(snaffle)},0,1,0,"0,1,0",1.14
snag,1,{(snag)},0,1,0,"0,1,0",3.27
snagged,1,{(snag)},0,1,0,"0,1,0",2.92
snagging,1,{(snag)},0,1,0,"0,1,0",2.46
snail,1,{(snail)},0,1,0,"0,1,0",3.67
snake,1,{(snake)},0,1,0,"0,1,0",4.23
snakebite,2,{(snake)}{(bite)},0,2,0,"0,2,0",2.22
snaked,1,{(snake)},0,1,0,"0,1,0",2.42
snakier,3,{(snake)}>y>>er>,0,1,2,"0,1,2",0.0
snakiest,3,{(snake)}>y>>est>,0,1,2,"0,1,2",0.0
snaky,2,{(snake)}>y>,0,1,1,"0,1,1",1.72
snap,1,{(snap)},0,1,0,"0,1,0",4.21
snapdragon,2,{(snap)}{(dragon)},0,2,0,"0,2,0",2.7
snapped,1,{(snap)},0,1,0,"0,1,0",3.81
snapper,2,{(snap)}>er>,0,1,1,"0,1,1",3.0
snappier,3,{(snap)}>y>>er>,0,1,2,"0,1,2",1.72
snappiest,3,{(snap)}>y>>est>,0,1,2,"0,1,2",1.12
snappily,3,{(snap)}>y>>ly>,0,1,2,"0,1,2",1.33
snapping,1,{(snap)},0,1,0,"0,1,0",3.47
snappish,2,{(snap)}>ish>,0,1,1,"0,1,1",1.34
snappishly,3,{(snap)}>ish>>ly>,0,1,2,"0,1,2",0.0
snappishness,3,{(snap)}>ish>>ness>,0,1,2,"0,1,2",0.0
snappy,2,{(snap)}>y>,0,1,1,"0,1,1",3.01
snapshot,2,{(snap)}{(shot)},0,2,0,"0,2,0",3.39
snare,1,{(snare)},0,1,0,"0,1,0",3.25
snared,1,{(snare)},0,1,0,"0,1,0",2.26
snarl,1,{(snarl)},0,1,0,"0,1,0",2.62
snatch,1,{(snatch)},0,1,0,"0,1,0",3.53
snatcher,2,{(snatch)}>er>,0,1,1,"0,1,1",2.35
snazzier,2,{(snazzy)}>er>,0,1,1,"0,1,1",1.14
snazziest,2,{(snazzy)}>est>,0,1,1,"0,1,1",0.0
snazzy,1,{(snazzy)},0,1,0,"0,1,0",2.64
sneak,1,{(sneak)},0,1,0,"0,1,0",3.99
sneaker,2,{(sneak)}>er>,0,1,1,"0,1,1",3.01
sneakier,3,{(sneak)}>y>>er>,0,1,2,"0,1,2",1.65
sneakiest,3,{(sneak)}>y>>est>,0,1,2,"0,1,2",1.45
sneakiness,3,{(sneak)}>y>>ness>,0,1,2,"0,1,2",1.4
sneakingly,2,{(sneak)}>ly>,0,1,1,"0,1,1",0.0
sneaky,2,{(sneak)}>y>,0,1,1,"0,1,1",3.52
sneer,1,{(sneer)},0,1,0,"0,1,0",2.7
sneerer,2,{(sneer)}>er>,0,1,1,"0,1,1",0.0
sneeringly,2,{(sneer)}>ly>,0,1,1,"0,1,1",1.4
sneeze,1,{(sneeze)},0,1,0,"0,1,0",3.19
sneezed,1,{(sneeze)},0,1,0,"0,1,0",2.68
snick,1,{(snick)},0,1,0,"0,1,0",1.71
snicker,1,{(snicker)},0,1,0,"0,1,0",2.48
snide,1,{(snide)},0,1,0,"0,1,0",2.59
snidely,2,{(snide)}>ly>,0,1,1,"0,1,1",1.83
sniff,1,{(sniff)},0,1,0,"0,1,0",3.44
sniffer,2,{(sniff)}>er>,0,1,1,"0,1,1",2.6
sniffier,3,{(sniff)}>y>>er>,0,1,2,"0,1,2",0.0
sniffiest,3,{(sniff)}>y>>est>,0,1,2,"0,1,2",0.0
sniffle,1,{(sniffle)},0,1,0,"0,1,0",2.21
sniffled,1,{(sniffle)},0,1,0,"0,1,0",1.55
sniffler,2,{(sniffle)}>er>,0,1,1,"0,1,1",0.0
sniffy,2,{(sniff)}>y>,0,1,1,"0,1,1",1.81
snifter,2,{(snift)>er>},0,1,1,"0,1,1",1.71
snigger,1,{(snigger)},0,1,0,"0,1,0",2.02
snip,1,{(snip)},0,1,0,"0,1,0",2.84
snipe,1,{(snipe)},0,1,0,"0,1,0",3.04
sniper,2,{(snipe)}>er>,0,1,1,"0,1,1",3.73
snipped,1,{(snip)},0,1,0,"0,1,0",2.35
snippet,2,{(snip)}>et>,0,1,1,"0,1,1",3.12
snipping,1,{(snip)},0,1,0,"0,1,0",2.21
snippy,2,{(snip)}>y>,0,1,1,"0,1,1",2.19
snitch,1,{(snitch)},0,1,0,"0,1,0",3.1
snivel,1,{(snivel)},0,1,0,"0,1,0",1.4
snivelings,1,{(snivel)},0,1,0,"0,1,0",0.0
snivelled,1,{(snivel)},0,1,0,"0,1,0",0.0
sniveller,2,{(snivel)}>er>,0,1,1,"0,1,1",0.0
snivelling,1,{(snivel)},0,1,0,"0,1,0",1.78
snob,1,{(snob)},0,1,0,"0,1,0",2.96
snobbery,2,{(snob)}>ory>,0,1,1,"0,1,1",2.53
snobbier,3,{(snob)}>y>>er>,0,1,2,"0,1,2",0.0
snobbiest,3,{(snob)}>y>>est>,0,1,2,"0,1,2",0.0
snobbish,2,{(snob)}>ish>,0,1,1,"0,1,1",2.5
snobbishly,3,{(snob)}>ish>>ly>,0,1,2,"0,1,2",1.02
snobbishness,3,{(snob)}>ish>>ness>,0,1,2,"0,1,2",1.62
snobby,2,{(snob)}>y>,0,1,1,"0,1,1",2.52
snog,1,{(snog)},0,1,0,"0,1,0",2.12
snogged,1,{(snog)},0,1,0,"0,1,0",1.41
snogging,1,{(snog)},0,1,0,"0,1,0",2.05
snook,1,{(snook)},0,1,0,"0,1,0",2.48
snooker,1,{(snooker)},0,1,0,"0,1,0",3.03
snoop,1,{(snoop)},0,1,0,"0,1,0",3.4
snooper,2,{(snoop)}>er>,0,1,1,"0,1,1",1.68
snoot,1,{(snoot)},0,1,0,"0,1,0",1.94
snootier,3,{(snoot)}>y>>er>,0,1,2,"0,1,2",0.0
snootiest,3,{(snoot)}>y>>est>,0,1,2,"0,1,2",0.0
snootily,3,{(snoot)}>y>>ly>,0,1,2,"0,1,2",0.0
snooty,2,{(snoot)}>y>,0,1,1,"0,1,1",2.55
snooze,1,{(snooze)},0,1,0,"0,1,0",2.98
snoozed,1,{(snooze)},0,1,0,"0,1,0",1.66
snore,1,{(snore)},0,1,0,"0,1,0",2.76
snored,1,{(snore)},0,1,0,"0,1,0",2.03
snorer,2,{(snore)}>er>,0,1,1,"0,1,1",1.52
snorkel,1,{(snorkel)},0,1,0,"0,1,0",2.68
snort,1,{(snort)},0,1,0,"0,1,0",3.01
snorter,2,{(snort)}>er>,0,1,1,"0,1,1",1.38
snortier,3,{(snort)}>y>>er>,0,1,2,"0,1,2",0.0
snorty,2,{(snort)}>y>,0,1,1,"0,1,1",0.0
snot,1,{(snot)},0,1,0,"0,1,0",2.91
snottier,3,{(snot)}>y>>er>,0,1,2,"0,1,2",0.0
snotty,2,{(snot)}>y>,0,1,1,"0,1,1",2.55
snout,1,{(snout)},0,1,0,"0,1,0",3.08
snow,1,{(snow)},0,1,0,"0,1,0",4.66
snowball,2,{(snow)}{(ball)},0,2,0,"0,2,0",3.18
snowblind,2,{(snow)}{(blind)},0,2,0,"0,2,0",1.4
snowblindness,3,{(snow)}{(blind)}>ness>,0,2,1,"0,2,1",0.0
snowbound,2,{(snow)}{(bound)},0,2,0,"0,2,0",2.03
snowdrift,2,{(snow)}{(drift)},0,2,0,"0,2,0",1.9
snowdrop,2,{(snow)}{(drop)},0,2,0,"0,2,0",2.22
snowfall,2,{(snow)}{(fall)},0,2,0,"0,2,0",3.22
snowfield,2,{(snow)}{(field)},0,2,0,"0,2,0",1.66
snowflake,2,{(snow)}{(flake)},0,2,0,"0,2,0",3.25
snowier,3,{(snow)}>y>>er>,0,1,2,"0,1,2",1.24
snowiest,3,{(snow)}>y>>est>,0,1,2,"0,1,2",1.78
snowiness,3,{(snow)}>y>>ness>,0,1,2,"0,1,2",0.0
snowman,2,{(snow)}{(man)},0,2,0,"0,2,0",3.16
snowmen,2,{(snow)}{(men)},0,2,0,"0,2,0",2.43
snowplough,2,{(snow)}{(plough)},0,2,0,"0,2,0",1.4
snowshoe,2,{(snow)}{(shoe)},0,2,0,"0,2,0",2.41
snowstorm,2,{(snow)}{(storm)},0,2,0,"0,2,0",2.89
snowy,2,{(snow)}>y>,0,1,1,"0,1,1",3.46
snub,1,{(snub)},0,1,0,"0,1,0",2.9
snubbed,1,{(snub)},0,1,0,"0,1,0",2.77
snubbing,1,{(snub)},0,1,0,"0,1,0",2.2
snuff,1,{(snuff)},0,1,0,"0,1,0",3.15
snuffboxes,2,{(snuff)}{(box)},0,2,0,"0,2,0",0.0
snuffers,2,{(snuff)}>er>,0,1,1,"0,1,1",1.09
snuffle,1,{(snuffle)},0,1,0,"0,1,0",1.57
snuffled,1,{(snuffle)},0,1,0,"0,1,0",0.0
snug,1,{(snug)},0,1,0,"0,1,0",3.1
snugger,2,{(snug)}>er>,0,1,1,"0,1,1",1.12
snuggest,2,{(snug)}>est>,0,1,1,"0,1,1",0.0
snuggle,1,{(snuggle)},0,1,0,"0,1,0",3.04
snuggled,1,{(snuggle)},0,1,0,"0,1,0",2.66
snugly,2,{(snug)}>ly>,0,1,1,"0,1,1",2.54
snugness,2,{(snug)}>ness>,0,1,1,"0,1,1",1.03
soak,1,{(soak)},0,1,0,"0,1,0",3.61
soaker,2,{(soak)}>er>,0,1,1,"0,1,1",2.18
soap,1,{(soap)},0,1,0,"0,1,0",4.18
soapbox,2,{(soap)}{(box)},0,2,0,"0,2,0",2.5
soapier,3,{(soap)}>y>>er>,0,1,2,"0,1,2",0.0
soapiest,3,{(soap)}>y>>est>,0,1,2,"0,1,2",0.0
soapiness,3,{(soap)}>y>>ness>,0,1,2,"0,1,2",0.0
soapstone,2,{(soap)}{(stone)},0,2,0,"0,2,0",2.33
soapsuds,2,{(soap)}{(sud)},0,2,0,"0,2,0",1.15
soapy,2,{(soap)}>y>,0,1,1,"0,1,1",2.75
soar,1,{(soar)},0,1,0,"0,1,0",3.39
sob,1,{(sob)},0,1,0,"0,1,0",3.27
sobbed,1,{(sob)},0,1,0,"0,1,0",2.8
sobbing,1,{(sob)},0,1,0,"0,1,0",3.47
sobbingly,2,{(sob)}>ly>,0,1,1,"0,1,1",0.0
sober,1,{(sober)},0,1,0,"0,1,0",3.94
soberer,2,{(sober)}>er>,0,1,1,"0,1,1",0.0
soberest,2,{(sober)}>est>,0,1,1,"0,1,1",0.0
soberly,2,{(sober)}>ly>,0,1,1,"0,1,1",2.19
sobriety,1,{(sobriety)},0,1,0,"0,1,0",3.19
sobriquet,1,{(sobriquet)},0,1,0,"0,1,0",2.11
soccer,1,{(soccer)},0,1,0,"0,1,0",4.48
sociability,3,{(socio)>able>}>ity>,0,1,2,"0,1,2",2.26
sociable,2,{(socio)>able>},0,1,1,"0,1,1",2.97
